,sentence_id,sentence,video,start_frame,end_frame,Video_path,CaptionNums,exists
12886,s30-d53_4_9,She added pepper,s30-d53,4139,4758,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12887,s30-d53_4_10,She added salt,s30-d53,4779,4940,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12888,s30-d53_5_1,She gets out a cutting board and a knife.,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12889,s30-d53_5_2,She gets an avocado.,s30-d53,471,899,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12890,s30-d53_5_3,She peels the avocado.,s30-d53,971,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12891,s30-d53_5_4,She gets the good parts away from the pit.,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12892,s30-d53_5_5,She seasons the avocado.,s30-d53,4943,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12893,s30-d53_5_6,She grates the avocado.,s30-d53,4979,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12894,s30-d53_5_7,She mashes the avocado and adds more salt.,s30-d53,11049,13166,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12895,s30-d53_6_1,The woman takes an avocado out of the refrigerator.,s30-d53,195,620,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12896,s30-d53_6_2,The woman rinses the avocado.,s30-d53,634,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12897,s30-d53_6_3,The woman peels the avocado with a knife.,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12898,s30-d53_6_4,The woman slices the flesh away from the pit.,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12899,s30-d53_6_5,The woman seasons the avocado.,s30-d53,4006,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12900,s30-d53_6_6,The woman grates the avocado.,s30-d53,4979,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12901,s30-d53_6_7,She mixes the avocado with a fork.,s30-d53,10723,12153,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12902,s30-d53_6_8,The woman seasons the avocado.,s30-d53,13247,13331,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12903,s30-d53_7_1,Sh gets a cutting board and knife.,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12904,s30-d53_7_2,She gets an avocado.,s30-d53,471,586,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12905,s30-d53_7_3,She gets a plate.,s30-d53,588,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12906,s30-d53_7_4,She rinses the avocado.,s30-d53,1215,1414,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12907,s30-d53_7_5,She cuts the pit away.,s30-d53,1421,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12908,s30-d53_7_6,She grate the avocado and cleans the grater.,s30-d53,4006,11008,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12909,s30-d53_7_7,She mashes the avocado with a fork.,s30-d53,12159,13166,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12910,s30-d53_8_1,Takes out a cutting board.,s30-d53,195,333,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12911,s30-d53_8_2,Takes out a knife.,s30-d53,345,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12912,s30-d53_8_3,Takes an avocado out of the refrigerator.,s30-d53,471,586,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12913,s30-d53_8_4,Takes a plate out of the cabinet.,s30-d53,588,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12914,s30-d53_8_5,Peels the avocado.,s30-d53,1215,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12915,s30-d53_8_6,Slices up the avocado.,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12916,s30-d53_8_7,Grates the avocado slices on the plate.,s30-d53,4006,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12917,s30-d53_9_1,She gets a cutting board and knife.,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12918,s30-d53_9_2,She sets an avocado on the counter.,s30-d53,471,899,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12919,s30-d53_9_3,She gets a plate.,s30-d53,971,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12920,s30-d53_9_4,She rinses the avocado.,s30-d53,1215,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12921,s30-d53_9_5,She peels the avocado.,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12922,s30-d53_9_6,She cuts the avocado from the pit.,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12923,s30-d53_9_7,She seasons the avocado.,s30-d53,4006,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12924,s30-d53_9_8,She grates the avocado.,s30-d53,4979,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12925,s30-d53_9_9,She mashes and salts the avocado.,s30-d53,13247,13331,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12926,s30-d53_10_1,She opens a drawer and takes out a cutting board and knife.,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12927,s30-d53_10_2,She goes to the refrigerator and takes out an avocado and removes the sticker.,s30-d53,471,899,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12928,s30-d53_10_3,She goes to the cupboard and takes out plate and places it on the counter.,s30-d53,971,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12929,s30-d53_10_4,She washes the avocado in the sink.,s30-d53,1215,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12930,s30-d53_10_5,She cuts the peel off the avocado.,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12931,s30-d53_10_6,She cuts the avocado into pieces and places it on the plate and then washes hands.,s30-d53,2409,4170,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12932,s30-d53_10_7,She goes over to counter and gets spices and sprinkles them on top of avocado.,s30-d53,4006,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12933,s30-d53_10_8,She goes to drawer and takes out fork and tries to smash avocado.,s30-d53,4979,5498,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12934,s30-d53_10_9,She opens the drawer and looks around for a grater.,s30-d53,5570,6461,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12935,s30-d53_10_10,She grates the avocado.,s30-d53,6504,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12936,s30-d53_10_11,She go to the sink and  washes the grater and her hands.,s30-d53,10723,10981,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12937,s30-d53_10_12,She takes the fork and mashes the avocado.,s30-d53,10984,12153,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12938,s30-d53_10_13,She then adds more spices and blends together again.,s30-d53,10723,13331,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12939,s30-d53_11_1,A woman walks in and takes out a cutting board and knife and sets it on the counter.,s30-d53,195,586,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12940,s30-d53_11_2,She takes out an avocado and a plate and washes the avocado.,s30-d53,588,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12941,s30-d53_11_3,She peels the avocado down to the seed.,s30-d53,1520,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12942,s30-d53_11_4,She washes her hands and seasons the avocado with salt and pepper.,s30-d53,4006,4940,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12943,s30-d53_11_5,The woman grates the avocado.,s30-d53,4166,6461,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12944,s30-d53_11_6,The takes a fork and mashes whats left of the avocado.,s30-d53,10723,12116,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12945,s30-d53_11_7,"She adds more salt, mashes some more and puts away the salt and pepper.",s30-d53,13247,13331,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12946,s30-d53_12_1,"The person retrieves needed utensils, equipment and the avocado.",s30-d53,195,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12947,s30-d53_12_2,The person washes and peels the avocado.,s30-d53,1215,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12948,s30-d53_12_3,The person removes the avocado flesh from around the pit.,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12949,s30-d53_12_4,The person seasons the avocado flesh.,s30-d53,4943,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12950,s30-d53_12_5,The person grates the avocado flesh.,s30-d53,4979,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12951,s30-d53_12_6,The person mashes the avocado flesh.,s30-d53,12122,12285,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12952,s30-d53_12_7,The person mixes in more seasoning.,s30-d53,12294,13166,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12953,s30-d53_13_1,She gets a cutting board and knife.,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12954,s30-d53_13_2,She gets the avocado and a plate.,s30-d53,471,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12955,s30-d53_13_3,She rinses the avocado.,s30-d53,1215,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12956,s30-d53_13_4,She peels the avocado.,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12957,s30-d53_13_5,She cuts the good part from the pit.,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12958,s30-d53_13_6,She seasons the avocado.,s30-d53,4006,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12959,s30-d53_13_7,She grate the avocado.,s30-d53,4979,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12960,s30-d53_13_8,She mashes and seasons the avocado.,s30-d53,6504,13166,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12961,s30-d53_14_1,"She takes out a cutting board, a knife, a plate, and an avocado which she washes.",s30-d53,195,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12962,s30-d53_14_2,She cuts the skin off the avocado.,s30-d53,1520,2516,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12963,s30-d53_14_3,She cuts the outside off the avocado.,s30-d53,2543,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12964,s30-d53_14_4,She washes her hands and puts salt and pepper on top.,s30-d53,4006,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12965,s30-d53_14_5,She uses a grinder and a knife to break the avocado up into small pieces.,s30-d53,4979,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12966,s30-d53_14_6,"She washes her hands, mushes the avocados further with the fork, and beings to put things away such as the salt and pepper.",s30-d53,11049,13331,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12967,s30-d53_15_1,She took out cutting board,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12968,s30-d53_15_2,She took out knife,s30-d53,195,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12969,s30-d53_15_3,She took out avocado,s30-d53,471,620,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12970,s30-d53_15_4,She took out plate,s30-d53,634,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12971,s30-d53_15_5,She washed avocado,s30-d53,1215,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12972,s30-d53_15_6,She peeled avocado,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12973,s30-d53_15_7,She sliced avocado,s30-d53,2409,2862,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12974,s30-d53_17_1,"Gather plate, cutting board, knife and washed avocado",s30-d53,195,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12975,s30-d53_17_2,Peel Avocado with knife.,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12976,s30-d53_17_3,Cut avocado away from pit with knife.,s30-d53,2877,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12977,s30-d53_17_4,Wash Hands,s30-d53,4006,4263,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12978,s30-d53_17_5,Salt and Pepper avocado,s30-d53,4006,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12979,s30-d53_17_6,"attempted to mash with fork, failed.",s30-d53,4979,5595,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12980,s30-d53_17_7,Grate Avocado with grater to smaller softer pieces,s30-d53,5612,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12981,s30-d53_17_8,Mash remaining pieces with fork.,s30-d53,10723,12116,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12982,s30-d53_17_9,Add salt and mix with fork,s30-d53,10723,13166,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12983,s30-d53_18_1,"A woman enters the kitchen, removes a cutting board and knife from the drawer and an avocado from the refrigerator.",s30-d53,195,899,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12984,s30-d53_18_2,She retrieves a plate from the cupboard and places everything on the counter.,s30-d53,971,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12985,s30-d53_18_3,She washes the avocado.,s30-d53,1215,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12986,s30-d53_18_4,"Using the knife, she peels the rind from the avocado.",s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12987,s30-d53_18_5,"Using the knife, she carves all of the avocado from around the pit, allowing the avocado meat to fall onto the plate.",s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12988,s30-d53_18_6,She washes her hands.,s30-d53,4006,4476,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12989,s30-d53_18_7,She lightly salts and peppers the avocado.,s30-d53,4283,7872,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12990,s30-d53_18_8,She removes a cheese grater from the drawer and grates the avocado.,s30-d53,7985,10674,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12991,s30-d53_18_9,She washes her hands.,s30-d53,10723,11008,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12992,s30-d53_18_10,"With a fork she mashes the avocado, adds a bit more salt and finishes mashing the avocado with the fork.",s30-d53,10723,13331,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12993,s30-d53_19_1,She took out cutting board,s30-d53,195,333,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12994,s30-d53_19_2,She took out knife,s30-d53,345,433,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12995,s30-d53_19_3,She took out avoado,s30-d53,471,620,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12996,s30-d53_19_4,She took out plate,s30-d53,634,1191,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12997,s30-d53_19_5,She washed avocado,s30-d53,1215,1475,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12998,s30-d53_19_6,She peeled avocado,s30-d53,1520,2370,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
12999,s30-d53_19_7,She sliced avocado,s30-d53,2409,3922,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
13000,s30-d53_19_8,She washed hands,s30-d53,4006,4170,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
13001,s30-d53_19_9,She added pepper,s30-d53,4166,4721,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
13002,s30-d53_19_10,She added salt,s30-d53,4529,4979,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
13003,s30-d53_19_11,She took out fork,s30-d53,4979,5114,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s30-d53.avi,146,FALSE
13004,s31-d25_1_1,The person got the bread out of the fridge.,s31-d25,219,484,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13005,s31-d25_1_2,The person got a plate out of the cabinet.,s31-d25,528,717,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13006,s31-d25_1_3,The person got the cutting board out.,s31-d25,777,871,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13007,s31-d25_1_4,The person got a knife out.,s31-d25,897,1006,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13008,s31-d25_1_5,The person washed his hands.,s31-d25,1006,1420,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13009,s31-d25_1_6,The person took the bread out of the bag.,s31-d25,1457,1582,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13010,s31-d25_1_7,The person cut two slices of bread.,s31-d25,1620,2032,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13011,s31-d25_1_8,The person put the remaining bread back in the bag.,s31-d25,2160,2274,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13012,s31-d25_1_9,The person dumped the crumbs into the trash.,s31-d25,2283,2534,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13013,s31-d25_2_1,Open refrigerator and get bread.,s31-d25,219,484,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13014,s31-d25_2_2,Get plate from cabinet.,s31-d25,528,717,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13015,s31-d25_2_3,Retrieve cutting board and knife.,s31-d25,777,1006,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13016,s31-d25_2_4,Wash hands.,s31-d25,1006,1389,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13017,s31-d25_2_5,Place bread on cutting board.,s31-d25,1389,1582,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13018,s31-d25_2_6,"Using the knife, cut two thin slices of bread from the loaf.",s31-d25,1620,2032,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13019,s31-d25_2_7,Put remaining bread in bag.,s31-d25,2160,2256,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13020,s31-d25_2_8,Clean crumbs from board.,s31-d25,2257,2534,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13021,s31-d25_3_1,He took out bread,s31-d25,219,484,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13022,s31-d25_3_2,He took out plate,s31-d25,528,717,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13023,s31-d25_3_3,He took out cutting board,s31-d25,777,871,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13024,s31-d25_3_4,He took out knife,s31-d25,897,1058,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13025,s31-d25_3_5,He washed hands,s31-d25,1087,1389,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13026,s31-d25_3_6,He sliced bread,s31-d25,1389,2032,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13027,s31-d25_4_1,He took out bread,s31-d25,219,484,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13028,s31-d25_4_2,He took out plate,s31-d25,528,717,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13029,s31-d25_4_3,He took out cutting board,s31-d25,777,871,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13030,s31-d25_4_4,He took out knife,s31-d25,897,1006,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13031,s31-d25_4_5,He washed hands,s31-d25,1006,1300,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13032,s31-d25_4_6,He sliced bread,s31-d25,1300,2032,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13033,s31-d25_6_1,He gets a loaf.,s31-d25,219,484,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13034,s31-d25_6_2,He gets a plate.,s31-d25,528,717,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
13035,s31-d25_6_3,He gets a cutting board.,s31-d25,777,871,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s31-d25.avi,128,FALSE
